Wall time,Step,Value
1676024480.1346412,1611300,-8.873309135437012
1676024497.742359,1614300,-7.973355293273926
1676024516.1443758,1617300,-8.939725875854492
1676024534.5975242,1620300,-8.138250350952148
1676024552.5951536,1623300,-7.677639961242676
1676024570.4199402,1626300,-7.954511642456055
1676024587.901705,1629300,-9.381192207336426
1676024605.3135772,1632300,-8.513673782348633
1676024622.3289475,1635300,-8.174692153930664
1676024639.7638679,1638300,-7.7700958251953125
1676024656.8599558,1641300,-8.279239654541016
1676024673.1736355,1644300,-10.472620010375977
1676024690.2466352,1647300,-8.718610763549805
1676024707.3944995,1650300,-10.462860107421875
1676024725.39876,1653300,-7.826131820678711
1676024743.2714305,1656300,-7.972073078155518
1676024762.3164163,1659300,-7.893753528594971
1676024780.2881467,1662300,-8.053430557250977
1676024797.5580275,1665300,-8.097721099853516
1676024815.7023442,1668300,-9.325750350952148
1676024834.547566,1671300,-8.043869018554688
1676024853.0873885,1674300,-9.969209671020508
1676024871.9951236,1677300,-9.626437187194824
1676024889.666457,1680300,-7.929756164550781
1676024906.428585,1683300,-8.829458236694336
1676024923.1071973,1686300,-8.141658782958984
1676024940.0871108,1689300,-8.309027671813965
1676024956.2179756,1692300,-10.579488754272461
1676024973.6611056,1695300,-9.00776195526123
1676024991.2932544,1698300,-9.171073913574219
1676025007.6330037,1701300,-8.183636665344238
1676025024.4153636,1704300,-7.742505073547363
1676025041.8200402,1707300,-8.898627281188965
1676025059.385194,1710300,-8.504576683044434
1676025077.198377,1713300,-8.53946590423584
1676025094.4251986,1716300,-8.227229118347168
1676025111.9804194,1719300,-7.79798698425293
1676025128.4610848,1722300,-7.899241924285889
1676025146.6331704,1725300,-8.42142105102539
1676025164.2941418,1728300,-8.734195709228516
1676025181.142151,1731300,-9.731807708740234
1676025199.019941,1734300,-9.153657913208008
1676025216.4201367,1737300,-9.000082015991211
1676025233.7394526,1740300,-9.315483093261719
1676025250.6395597,1743300,-8.96617603302002
1676025268.5863383,1746300,-9.505114555358887
1676025285.9652963,1749300,-9.114900588989258
1676025302.5708926,1752300,-7.954292297363281
1676025319.969767,1755300,-8.594173431396484
1676025337.652964,1758300,-8.432550430297852
1676025355.0698066,1761300,-8.376068115234375
1676025372.247204,1764300,-9.531505584716797
1676025388.754875,1767300,-8.530694961547852
1676025406.2097294,1770300,-8.519469261169434
1676025423.419602,1773300,-9.123519897460938
1676025440.2789052,1776300,-9.537291526794434
1676025457.749777,1779300,-9.5568208694458
1676025474.7749956,1782300,-7.745616912841797
1676025492.5295103,1785300,-9.680980682373047
1676025510.603438,1788300,-8.633734703063965
1676025528.1736166,1791300,-8.456355094909668
1676025545.074149,1794300,-7.862712860107422
1676025562.3841295,1797300,-8.496224403381348
1676025579.3136227,1800300,-8.183502197265625
1676025596.717234,1803300,-8.562979698181152
1676025613.919436,1806300,-8.581075668334961
1676025631.1420264,1809300,-7.919000148773193
1676025647.9594278,1812300,-7.763121128082275
1676025665.1981986,1815300,-10.240060806274414
1676025682.1673083,1818300,-9.801963806152344
1676025699.47991,1821300,-9.0894775390625
1676025716.2250233,1824300,-8.340415954589844
1676025733.492439,1827300,-8.03892993927002
1676025750.4039547,1830300,-7.913842678070068
1676025767.806549,1833300,-8.487679481506348
1676025784.6707184,1836300,-7.947145938873291
1676025801.2770774,1839300,-7.979153156280518
1676025818.572709,1842300,-8.051865577697754
1676025836.4431648,1845300,-8.040727615356445
1676025853.3554103,1848300,-8.129199981689453
1676025870.5222642,1851300,-7.92296028137207
1676025888.6450586,1854300,-8.856734275817871
1676025904.986425,1857300,-8.255294799804688
1676025921.6805072,1860300,-8.493012428283691
1676025939.290288,1863300,-8.658777236938477
1676025956.119518,1866300,-8.69399356842041
1676025973.2343388,1869300,-9.43527889251709
1676025990.5842512,1872300,-8.065688133239746
1676026009.1134117,1875300,-9.395402908325195
1676026026.2888386,1878300,-7.862122058868408
1676026043.7236383,1881300,-7.923378944396973
1676026060.8992136,1884300,-8.173907279968262
1676026078.3796265,1887300,-8.329788208007812
1676026095.8296382,1890300,-7.345705986022949
1676026113.0969021,1893300,-8.733534812927246
1676026131.8421676,1896300,-8.277982711791992
1676026149.7860425,1899300,-9.939452171325684
1676026167.0854053,1902300,-7.75823974609375
1676026184.4955127,1905300,-8.40527629852295
1676026202.3741136,1908300,-8.149319648742676
1676026220.2362366,1911300,-9.440162658691406
1676026237.9845076,1914300,-8.837894439697266
1676026254.5662978,1917300,-8.084753036499023
1676026271.8665411,1920300,-8.225384712219238
1676026288.8980532,1923300,-10.192161560058594
1676026306.0662677,1926300,-9.2833251953125
1676026323.4220328,1929300,-8.367704391479492
1676026341.6092167,1932300,-8.046221733093262
1676026358.8503542,1935300,-8.658854484558105
1676026375.6445398,1938300,-9.620529174804688
1676026393.119245,1941300,-9.83153247833252
1676026410.6862428,1944300,-8.466506004333496
1676026427.1939406,1947300,-8.617864608764648
1676026444.0602832,1950300,-9.294495582580566
1676026462.132045,1953300,-9.044401168823242
1676026480.258597,1956300,-7.591452598571777
1676026498.4290798,1959300,-7.759023666381836
1676026515.8775418,1962300,-8.43017292022705
1676026532.993396,1965300,-7.901149272918701
1676026550.050259,1968300,-8.015470504760742
